,Filepath,Label
275,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\f252046c0fe6.png,No_DR
276,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe38.png,Severe
277,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\baaca2f7e1f0.png,No_DR
278,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2581.png,Severe
279,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\0b2ea8f268cf.png,No_DR
280,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2767.png,Moderate
281,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1385.png,Proliferate_DR
282,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2356.png,Proliferate_DR
283,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2902.png,Mild
284,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1206.png,Moderate
285,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate412.png,Moderate
286,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2506.png,Mild
287,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\e60e4edb3ca9.png,No_DR
288,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2616.png,Moderate
289,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2935.png,Mild
290,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4145dcb25053.png,No_DR
291,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr181.png,Proliferate_DR
292,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\1c13a1483f4a.png,No_DR
293,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1011.png,Mild
294,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate597.png,Moderate
295,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr36.png,Proliferate_DR
296,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr687.png,Proliferate_DR
297,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2408.png,Moderate
298,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1714.png,Mild
299,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2097.png,Proliferate_DR
300,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1457.png,Proliferate_DR
301,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2417.png,Severe
302,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\02da652c74b8.png,No_DR
303,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\06be1092a062.png,No_DR
304,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild480.png,Mild
305,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2962.png,Mild
306,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2052.png,Mild
307,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1073.png,Proliferate_DR
308,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1892.png,Proliferate_DR
309,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1571.png,Severe
310,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1403.png,Moderate
311,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1091.png,Proliferate_DR
312,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1952.png,Severe
313,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2886.png,Severe
314,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1020.png,Mild
315,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2567.png,Severe
316,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6ccfdb031184.png,No_DR
317,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr326.png,Proliferate_DR
318,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr12.png,Proliferate_DR
319,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\878e356c8fc9.png,No_DR
320,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2965.png,Proliferate_DR
321,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2250.png,Mild
322,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\005b95c28852.png,No_DR
323,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2468.png,Severe
324,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe941.png,Severe
325,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1561.png,Moderate
326,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1683.png,Moderate
327,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1723.png,Mild
328,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe832.png,Severe
329,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1230.png,Proliferate_DR
330,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1706.png,Severe
331,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2864.png,Proliferate_DR
332,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1044.png,Proliferate_DR
333,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1811.png,Proliferate_DR
334,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1588.png,Proliferate_DR
335,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate931.png,Moderate
336,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1961.png,Severe
337,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2426.png,Proliferate_DR
338,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild332.png,Mild
339,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe150.png,Severe
340,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2276.png,Severe
341,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2204.png,Severe
342,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr334.png,Proliferate_DR
343,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate14.png,Moderate
344,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2232.png,Severe
345,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2141.png,Mild
346,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\e01b7bac822b.png,No_DR
347,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1832.png,Moderate
348,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4b237b958555.png,No_DR
349,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2911.png,Mild
350,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2767.png,Severe
351,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2300.png,Proliferate_DR
352,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2516.png,Severe
353,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate711.png,Moderate
354,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2366.png,Proliferate_DR
355,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2144.png,Proliferate_DR
356,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1210.png,Proliferate_DR
357,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\49eb73968c44.png,No_DR
358,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr615.png,Proliferate_DR
359,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe731.png,Severe
360,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe738.png,Severe
361,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild343.png,Mild
362,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2161.png,Moderate
363,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1406.png,Moderate
364,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2970.png,Mild
365,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1562.png,Mild
366,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1400.png,Moderate
367,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2054.png,Moderate
368,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate615.png,Moderate
369,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1305.png,Moderate
370,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b5bf7b84fc66.png,No_DR
371,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\87a9f4d20f07.png,No_DR
372,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1786.png,Proliferate_DR
373,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\5889a0c75cac.png,No_DR
374,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1027.png,Proliferate_DR
375,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild380.png,Mild
376,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1443.png,Moderate
377,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate616.png,Moderate
378,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\d2afca74cbc3.png,No_DR
379,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2492.png,Moderate
380,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1058.png,Proliferate_DR
381,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1871.png,Moderate
382,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate34.png,Moderate
383,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr577.png,Proliferate_DR
384,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe877.png,Severe
385,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2181.png,Proliferate_DR
386,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1057.png,Mild
387,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2078.png,Proliferate_DR
388,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2158.png,Severe
389,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\1df0a4c23c95.png,No_DR
390,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1491.png,Severe
391,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2582.png,Mild
392,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2968.png,Mild
393,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe198.png,Severe
394,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe716.png,Severe
395,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate556.png,Moderate
396,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4f6abc40c72d.png,No_DR
397,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe743.png,Severe
398,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr752.png,Proliferate_DR
399,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\a07efb1ecfc0.png,No_DR
400,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe930.png,Severe
401,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2913.png,Moderate
402,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe800.png,Severe
403,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1748.png,Severe
404,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1303.png,Proliferate_DR
405,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild837.png,Mild
406,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2247.png,Severe
407,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1238.png,Proliferate_DR
408,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1510.png,Mild
409,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr915.png,Proliferate_DR
410,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2878.png,Proliferate_DR
411,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr971.png,Proliferate_DR
412,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1316.png,Severe
413,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2432.png,Severe
414,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1617.png,Mild
415,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\1f15ca672675.png,No_DR
416,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2305.png,Mild
417,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1182.png,Proliferate_DR
418,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\0b3efe669365.png,No_DR
419,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe535.png,Severe
420,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1260.png,Proliferate_DR
421,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1466.png,Moderate
422,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe873.png,Severe
423,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe925.png,Severe
424,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c5a0e84e955d.png,No_DR
425,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1321.png,Proliferate_DR
426,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2358.png,Mild
427,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\13073f075a56.png,No_DR
428,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1618.png,Proliferate_DR
429,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2847.png,Proliferate_DR
430,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\ff631653374e.png,No_DR
431,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe624.png,Severe
432,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2108.png,Mild
433,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr61.png,Proliferate_DR
434,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1378.png,Moderate
435,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\aeab0a63bcaf.png,No_DR
436,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1952.png,Moderate
437,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate474.png,Moderate
438,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2213.png,Proliferate_DR
